id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,log_saleprice
1075,528186130,120,RL,89.0,8232,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2008,Hip,CompShg,MetalSd,MetalSd,BrkFace,714.0,4,2,PConc,5,3,1,6,1204.0,1,0.0,596.0,1800.0,GasA,2,Y,4,1800,0,0,1800,1,0,2,0,2,1,4,6,7,1,4,Attchd,2,3,944.0,3,3,2,210,0,0,0,0,0,0,6,2008,New,370967,12.823868388846332
34,527453130,160,RL,24.0,2280,Pave,3,Lvl,3,FR2,2,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,2,2,CBlock,3,3,1,5,514.0,1,0.0,341.0,855.0,GasA,2,Y,4,855,601,0,1456,0,0,2,1,3,1,3,6,7,1,3,Attchd,1,2,440.0,3,3,2,173,0,0,0,0,0,0,6,2010,WD ,149900,11.917723684090689
847,907192030,60,RL,68.0,8935,Pave,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,3,2,PConc,4,3,1,1,0.0,1,0.0,831.0,831.0,GasA,2,Y,4,831,829,0,1660,0,0,2,1,3,1,3,7,7,0,0,Attchd,2,2,493.0,3,3,2,144,68,0,0,0,0,0,7,2009,WD ,195000,12.180754837545884
1629,527165100,80,RL,60.0,9125,Pave,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,2,2,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,2,Y,4,812,670,0,1482,0,0,2,1,3,1,3,7,7,1,3,Attchd,3,2,392.0,3,3,2,100,25,0,0,0,0,0,7,2007,WD ,163900,12.00701176473192
2073,905352010,20,RL,60.0,11075,Pave,3,Lvl,3,Corner,2,ClearCr,Norm,Norm,1Fam,1Story,6,5,1984,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,136.0,2,2,PConc,4,3,1,4,299.0,2,891.0,0.0,1190.0,GasA,2,Y,4,1522,0,0,1522,0,0,2,0,3,1,2,7,7,1,3,Attchd,3,2,552.0,3,3,2,0,77,0,0,168,0,0,2,2007,WD ,182000,12.111761966058932
960,916382100,20,RL,113.0,13438,Pave,2,HLS,3,Corner,2,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,4,2,CBlock,5,3,4,6,1758.0,1,0.0,432.0,2190.0,GasA,2,Y,4,2036,0,0,2036,1,0,2,0,3,1,4,9,7,1,5,Attchd,3,3,780.0,3,3,2,90,154,0,0,0,0,0,7,2009,WD ,410000,12.92391243868049
955,914476430,20,RL,82.0,11070,Pave,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,4,3,1,4,55.0,1,0.0,1527.0,1582.0,GasA,2,Y,4,1595,0,0,1595,1,0,2,0,2,1,2,5,7,0,0,Detchd,1,2,672.0,3,3,2,0,0,0,0,0,0,0,4,2009,COD,152000,11.931635799828413
2476,531376030,60,RL,65.0,7800,Pave,3,Lvl,3,Inside,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,172.0,3,2,PConc,4,3,1,1,0.0,1,0.0,891.0,891.0,GasA,2,Y,4,891,795,0,1686,0,0,2,1,3,1,3,8,7,0,0,Attchd,3,2,462.0,3,3,2,144,101,0,0,0,0,0,4,2006,WD ,184000,12.122691036591123
1590,923202015,90,RM,78.0,7060,Pave,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,200.0,2,3,PConc,4,4,4,6,1309.0,1,0.0,35.0,1344.0,GasA,3,Y,4,1344,0,0,1344,2,0,2,0,2,2,2,8,7,0,0,Attchd,3,4,784.0,3,3,2,0,0,0,0,0,0,0,11,2008,WD ,206300,12.237086699059343
2913,923226150,90,RL,60.0,11836,Pave,2,Lvl,3,Corner,2,Mitchel,Norm,Norm,Duplex,1Story,5,5,1970,1970,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3,3,1,4,149.0,1,0.0,1503.0,1652.0,GasA,2,Y,4,1652,0,0,1652,0,0,2,0,4,2,2,8,7,0,0,2Types,1,3,928.0,3,3,2,0,0,0,0,0,0,0,3,2006,WD ,146500,11.894780707439258
149,535180130,50,RL,60.0,8382,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1.5Fin,4,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,832.0,832.0,GasA,2,Y,3,832,505,0,1337,0,0,1,0,3,1,2,5,7,0,0,Attchd,1,1,263.0,3,3,2,0,0,0,0,0,0,0,2,2010,WD ,108000,11.589886506106357
2525,534126060,80,RL,102.0,10192,Pave,2,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,7,6,1968,1992,Gable,CompShg,MetalSd,MetalSd,BrkFace,143.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,570.0,570.0,GasA,2,Y,4,1222,698,0,1920,0,0,3,0,4,1,3,8,7,1,3,Attchd,2,2,487.0,3,3,2,0,98,0,0,0,0,0,9,2006,WD ,170000,12.043553716032399
1470,907290250,120,RM,60.0,4426,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,205.0,3,2,PConc,4,3,2,6,662.0,1,0.0,186.0,848.0,GasA,2,Y,4,848,0,0,848,1,0,1,0,1,1,3,3,7,0,0,Attchd,2,2,420.0,3,3,2,140,0,0,0,0,0,0,2,2008,WD ,145000,11.884489021402711
412,527453140,120,RL,24.0,2280,Pave,3,Lvl,3,FR2,2,NPkVill,Norm,Norm,Twnhs,1Story,7,5,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,2,2,CBlock,4,3,1,5,435.0,2,622.0,0.0,1057.0,GasA,2,Y,4,1055,0,0,1055,0,1,2,0,2,1,2,4,7,1,2,Attchd,2,2,440.0,3,3,2,0,27,0,0,0,0,0,8,2009,WD ,123000,11.719939634354555
1399,905351089,120,RL,60.0,2887,Pave,3,HLS,3,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,6,5,1996,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,4,3,2,6,1003.0,1,0.0,288.0,1291.0,GasA,2,Y,4,1291,0,0,1291,1,0,1,0,2,1,3,6,7,1,4,Attchd,1,2,431.0,3,3,2,307,0,0,0,0,0,0,11,2008,WD ,173000,12.061046873479915
183,902207140,30,RM,60.0,8520,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1Story,6,8,1928,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,BrkTil,3,3,1,1,0.0,1,0.0,624.0,624.0,GasA,3,Y,4,720,0,0,720,0,0,1,0,2,1,2,5,7,0,0,Detchd,1,2,484.0,3,3,2,106,0,0,0,0,0,0,5,2010,WD ,105900,11.570250531589497
974,923225360,180,RM,21.0,1596,Pave,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,2,CBlock,4,3,4,6,462.0,1,0.0,0.0,462.0,GasA,2,Y,4,526,462,0,988,1,0,1,0,2,1,2,5,7,0,0,BuiltIn,1,1,297.0,3,3,2,120,101,0,0,0,0,0,11,2009,WD ,91000,11.418614785498987
930,909426090,50,RL,78.0,15600,Pave,3,Bnk,3,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1949,2005,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,2,2,BrkTil,3,3,1,4,312.0,3,507.0,248.0,1067.0,GasW,2,N,4,986,537,0,1523,1,0,2,0,3,1,1,7,2,1,3,Attchd,1,1,295.0,3,3,2,0,0,81,0,0,0,0,10,2009,WD ,158000,11.970350312009105
881,907412020,60,RL,65.0,9313,Pave,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,864.0,864.0,GasA,2,Y,4,864,864,0,1728,0,0,2,1,3,1,3,7,7,0,0,Attchd,2,2,572.0,3,3,2,187,56,0,0,0,0,0,4,2009,WD ,190000,12.154779351142624
1180,533250110,120,RL,22.0,11064,Pave,1,Lvl,3,CulDSac,2,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1995,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,2,PConc,4,3,4,2,560.0,6,670.0,0.0,1230.0,GasA,2,Y,4,1239,0,0,1239,1,0,1,1,1,1,3,4,7,1,2,Attchd,3,2,477.0,3,3,2,172,24,0,0,0,0,0,8,2008,WD ,217500,12.289954129510877
1553,910226040,50,RM,75.0,9000,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,WdShing,Wd Shng,BrkFace,162.0,2,2,CBlock,3,3,1,5,330.0,1,0.0,821.0,1151.0,GasA,2,Y,3,1151,804,0,1955,0,0,2,0,4,1,2,7,7,0,0,Attchd,3,1,356.0,3,3,2,0,0,0,0,0,0,0,1,2008,WD ,165500,12.016726473799254
928,909425060,70,RL,75.0,12000,Pave,3,Bnk,3,Inside,2,Crawfor,Norm,Norm,1Fam,2Story,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,3,275.0,1,0.0,429.0,704.0,GasA,2,Y,4,860,704,0,1564,0,0,1,1,3,1,1,7,7,1,4,Attchd,1,1,234.0,3,3,2,0,0,0,0,0,0,0,7,2009,WD ,174500,12.069680020624618
1512,908276140,80,RL,62.0,7692,Pave,3,Bnk,3,Inside,1,Edwards,Norm,Norm,1Fam,SLvl,4,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,5,3,3,1,0.0,1,0.0,416.0,416.0,GasA,2,Y,3,1204,0,0,1204,0,0,1,0,3,1,2,6,7,0,0,Basment,1,1,312.0,3,3,2,0,0,0,0,0,0,0,11,2008,WD ,100000,11.512925464970229
3,526351010,20,RL,81.0,14267,Pave,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,108.0,2,2,CBlock,3,3,1,5,923.0,1,0.0,406.0,1329.0,GasA,2,Y,4,1329,0,0,1329,0,0,1,1,3,1,3,6,7,0,0,Attchd,1,1,312.0,3,3,2,393,36,0,0,0,0,12500,6,2010,WD ,172000,12.05524975579559
2140,907202220,20,RL,75.0,9675,Pave,3,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,1,4,330.0,3,432.0,102.0,864.0,GasA,2,Y,4,879,0,0,879,0,0,1,0,3,1,2,5,7,0,0,Attchd,1,2,440.0,3,3,2,0,80,0,0,0,0,0,9,2007,Con,120000,11.695247021764184
553,531477020,20,RH,60.0,8400,Pave,3,Lvl,3,Inside,2,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,None,0.0,1,1,CBlock,3,2,1,1,0.0,1,0.0,721.0,721.0,GasA,1,Y,4,841,0,0,841,0,0,1,0,2,1,2,4,7,0,0,CarPort,1,1,294.0,3,3,0,250,0,24,0,0,0,0,9,2009,WD ,82000,11.314474526246391
2594,535354130,50,RL,50.0,7500,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1947,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,784.0,784.0,GasA,2,Y,3,900,412,0,1312,0,0,1,1,3,1,2,6,7,0,0,Detchd,1,2,649.0,3,3,2,0,28,0,0,0,0,0,10,2006,WD ,127000,11.751942365440728
1314,902305080,75,RM,60.0,9600,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,4,3,1,3,319.0,1,0.0,416.0,735.0,OthW,2,N,4,1134,924,0,2058,0,0,1,1,3,1,2,8,7,1,4,Detchd,1,2,396.0,2,2,1,0,0,259,0,0,0,0,4,2008,WD ,129500,11.771436160121729
366,527182110,120,RL,60.0,5814,Pave,2,Lvl,3,CulDSac,2,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1984,1984,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,CBlock,4,3,3,6,1036.0,1,0.0,184.0,1220.0,GasA,2,Y,4,1360,0,0,1360,1,0,1,0,1,1,3,4,7,1,5,Attchd,2,2,565.0,3,3,2,63,0,0,0,0,0,0,8,2009,COD,187500,12.141534124392603
1462,907255060,20,RL,60.0,14860,Pave,1,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,240.0,3,2,PConc,5,3,4,6,1538.0,1,0.0,240.0,1778.0,GasA,2,Y,4,1786,0,0,1786,1,0,2,0,3,1,3,6,7,1,4,Attchd,2,3,715.0,3,3,2,182,35,0,0,0,0,0,6,2008,WD ,300000,12.611537753638338
2541,534250300,60,RL,60.0,14803,Pave,2,Lvl,3,CulDSac,2,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,252.0,2,2,CBlock,3,3,1,3,416.0,1,0.0,409.0,825.0,GasA,2,Y,4,1097,896,0,1993,0,0,2,1,4,1,2,8,7,1,4,Attchd,2,2,495.0,3,3,2,0,66,0,0,0,0,0,6,2006,WD ,190000,12.154779351142624
2088,905480090,50,RL,50.0,7550,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1920,1950,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,1,1,BrkTil,3,2,1,1,0.0,1,0.0,951.0,951.0,GasW,1,N,4,986,376,0,1362,0,0,2,0,4,1,2,7,7,0,0,Detchd,1,1,280.0,2,3,1,0,0,0,0,0,0,0,3,2007,WD ,96000,11.472103470449973
527,528480130,60,FV,65.0,8125,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,CemntBd,CmentBd,Stone,100.0,3,2,PConc,4,3,1,6,812.0,1,0.0,280.0,1092.0,GasA,2,Y,4,1112,438,0,1550,1,0,2,0,2,1,3,7,7,0,0,Attchd,3,2,438.0,3,3,2,0,168,0,0,0,0,0,10,2009,WD ,241000,12.392552212472792
1824,532376090,20,RL,40.0,13673,Pave,2,Lvl,3,CulDSac,2,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,3,CBlock,3,3,1,1,0.0,1,0.0,1140.0,1140.0,GasA,3,Y,4,1696,0,0,1696,0,0,1,1,3,1,2,8,5,1,3,Attchd,2,1,349.0,3,3,2,0,30,0,0,0,0,0,3,2007,WD ,143900,11.876873892875459
2918,923228180,160,RM,21.0,1533,Pave,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,2,CBlock,3,3,1,3,408.0,1,0.0,138.0,546.0,GasA,2,Y,4,546,546,0,1092,0,0,1,1,3,1,2,5,7,0,0,CarPort,1,1,286.0,3,3,2,0,0,0,0,0,0,0,12,2006,WD ,87550,11.379965337713998
49,528180070,120,RL,61.0,7658,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,412.0,4,2,PConc,5,3,1,6,456.0,1,0.0,1296.0,1752.0,GasA,2,Y,4,1752,0,0,1752,1,0,2,0,2,1,4,6,7,1,4,Attchd,2,2,576.0,3,3,2,196,82,0,0,0,0,0,2,2010,WD ,319900,12.675763725937609
2332,527210050,60,RL,63.0,12292,Pave,2,HLS,3,CulDSac,2,StoneBr,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,184.0,3,2,PConc,5,4,4,6,205.0,1,0.0,889.0,1094.0,GasA,2,Y,4,1102,1371,0,2473,0,0,2,1,4,1,3,11,7,1,4,BuiltIn,3,3,675.0,3,3,2,246,39,0,0,0,0,0,7,2006,New,356383,12.783761274226782
826,906380100,20,RL,122.0,11923,Pave,2,Lvl,3,Corner,2,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,5,3,1,1,0.0,1,0.0,1800.0,1800.0,GasA,2,Y,4,1800,0,0,1800,0,0,2,0,2,1,4,7,7,0,0,Attchd,3,2,702.0,3,3,2,288,136,0,0,0,0,0,5,2009,WD ,239000,12.384218830913648
1108,528365080,60,RL,91.0,10010,Pave,3,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,WdShake,VinylSd,VinylSd,BrkFace,320.0,3,2,PConc,4,3,3,4,228.0,6,852.0,0.0,1080.0,GasA,2,Y,4,1108,1089,0,2197,1,0,2,1,4,1,3,9,7,1,4,Attchd,3,3,783.0,3,3,2,385,99,0,0,0,0,0,7,2008,WD ,287500,12.568978139219542
2041,903475040,50,RM,60.0,12358,Pave,2,Lvl,3,Inside,2,OldTown,Feedr,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,3,360.0,1,0.0,360.0,720.0,GasA,2,Y,4,854,0,528,1382,0,0,1,1,2,1,2,7,7,0,0,Detchd,1,2,660.0,3,3,2,237,0,0,0,0,0,0,5,2007,WD ,128500,11.763684183317412
57,528240130,60,RL,63.0,8577,Pave,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,2,Y,4,847,886,0,1733,0,0,2,1,3,1,3,7,7,1,4,BuiltIn,3,2,433.0,3,3,2,144,48,0,0,0,0,0,4,2010,WD ,185088,12.128586666638327
520,528458060,20,FV,72.0,8640,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,1402.0,1402.0,GasA,2,Y,4,1402,0,0,1402,0,0,2,0,3,1,3,7,7,0,0,Attchd,2,2,625.0,3,3,2,205,126,0,0,0,0,0,5,2009,WD ,229800,12.344964644396793
2305,923425030,20,RL,62.0,10447,Pave,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,Plywood,HdBoard,None,0.0,2,2,CBlock,3,3,1,5,516.0,1,0.0,348.0,864.0,GasA,2,Y,4,887,0,0,887,0,1,1,0,3,1,2,5,7,0,0,Attchd,2,1,288.0,3,3,2,140,0,0,0,0,0,0,12,2007,WD ,124500,11.732060994886899
2533,534201230,20,RL,80.0,9600,Pave,3,Lvl,3,Corner,2,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,5,758.0,1,0.0,293.0,1051.0,GasA,2,Y,4,1051,0,0,1051,1,0,1,0,3,1,2,6,7,0,0,Attchd,2,2,504.0,3,3,2,0,0,0,0,0,0,0,7,2006,WD ,142000,11.863582336583399
2852,909250200,70,RL,69.0,4899,Pave,3,HLS,3,Corner,2,SWISU,Norm,Norm,1Fam,2Story,6,8,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,PConc,3,3,1,4,305.0,1,0.0,450.0,755.0,GasA,2,Y,4,755,755,0,1510,0,0,1,0,3,1,2,6,7,0,0,Detchd,1,1,216.0,3,3,2,0,0,164,0,0,0,0,6,2006,WD ,149000,11.911701584927597
1198,534250010,90,RL,87.0,9246,Pave,2,Lvl,3,Inside,2,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,1656.0,1656.0,GasA,2,Y,4,1656,0,0,1656,0,0,2,0,4,2,2,8,7,0,0,Detchd,1,2,506.0,3,3,2,0,211,0,0,0,0,0,11,2008,WD ,135000,11.813030057420567
1681,527452100,120,RL,60.0,4928,Pave,2,Lvl,3,Inside,2,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,4,3,1,5,120.0,1,0.0,958.0,1078.0,GasA,2,Y,4,958,0,0,958,0,0,2,0,2,1,2,5,7,1,3,Attchd,2,2,440.0,3,3,2,0,205,0,0,0,0,0,2,2007,WD ,128000,11.759785542901755
1773,528366050,20,RL,60.0,12692,Pave,2,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,2,PConc,4,3,1,6,1231.0,1,0.0,1969.0,3200.0,GasA,2,Y,4,3228,0,0,3228,1,0,3,0,4,1,3,10,7,1,4,Attchd,2,2,546.0,3,3,2,264,75,291,0,0,0,0,5,2007,WD ,430000,12.971540487669746
1825,532377050,20,RL,84.0,7476,Pave,3,Lvl,3,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,7,1968,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,1,3,812.0,1,0.0,228.0,1040.0,GasA,2,Y,4,1040,0,0,1040,1,0,1,1,3,1,2,5,7,0,0,Detchd,3,2,686.0,3,3,2,188,0,0,0,0,0,0,6,2007,WD ,145000,11.884489021402711
2208,909254150,50,RL,53.0,5362,Pave,3,Lvl,3,Corner,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,PConc,3,3,1,1,0.0,1,0.0,661.0,661.0,GasA,2,Y,4,661,589,0,1250,0,0,2,0,3,1,2,8,7,1,4,Detchd,1,2,552.0,3,3,2,242,0,81,0,0,0,0,11,2007,WD ,139000,11.842229212112828
1646,527302020,80,RL,78.0,12090,Pave,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,2,2,CBlock,4,3,1,1,0.0,1,0.0,585.0,585.0,GasA,2,Y,4,1140,728,0,1868,0,0,3,1,3,1,2,7,7,1,3,BuiltIn,3,2,477.0,3,3,2,268,112,0,0,147,0,0,1,2007,WD ,178000,12.089538829274222
1060,528118090,60,RL,96.0,12539,Pave,3,Lvl,3,Inside,2,NridgHt,PosN,Norm,1Fam,2Story,10,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,468.0,4,2,PConc,5,3,4,6,1082.0,1,0.0,538.0,1620.0,GasA,2,Y,4,1632,1158,0,2790,1,0,2,1,4,1,4,10,7,1,5,BuiltIn,3,4,1150.0,3,3,2,30,200,0,0,192,0,0,6,2008,WD ,460000,13.038981768465277
748,903400220,75,RL,60.0,11888,Pave,2,Bnk,3,Inside,2,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,844.0,844.0,GasA,2,N,3,1445,689,0,2134,0,0,2,0,5,1,3,10,7,0,0,Detchd,1,2,441.0,3,3,2,0,60,268,0,0,0,0,7,2009,WD ,214500,12.27606501735021
2846,909131125,190,RH,60.0,7082,Pave,3,Lvl,3,Inside,2,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,3,3,2,1,0.0,1,0.0,686.0,686.0,GasA,2,Y,4,948,980,0,1928,0,0,2,0,5,2,2,10,7,0,0,NA,0,0,0.0,0,0,0,0,0,228,0,0,0,0,7,2006,WD ,160000,11.982929094215963
493,528292070,60,RL,60.0,8755,Pave,2,Lvl,3,FR2,2,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,3,2,PConc,4,3,1,5,772.0,1,0.0,220.0,992.0,GasA,2,Y,4,1022,1038,0,2060,1,0,2,1,3,1,3,8,7,1,3,BuiltIn,2,2,390.0,3,3,2,0,0,0,168,0,0,0,6,2009,WD ,214000,12.273731294003989
694,902103100,50,RM,68.0,4080,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,PConc,3,3,1,1,0.0,1,0.0,901.0,901.0,GasA,2,Y,4,861,517,0,1378,0,0,1,0,3,1,3,6,7,0,0,Detchd,1,1,162.0,2,2,1,54,0,40,0,0,0,0,6,2009,WD ,128900,11.766792188927278
2283,923205025,190,RL,60.0,32463,Pave,3,Low,3,Inside,1,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,2,3,CBlock,3,3,3,4,1159.0,1,0.0,90.0,1249.0,GasA,3,Y,4,1622,0,0,1622,1,0,1,0,3,1,2,7,7,1,3,2Types,3,4,1356.0,3,3,2,439,0,0,0,0,0,0,3,2007,WD ,168000,12.031719258385396
1800,528458150,60,FV,112.0,12217,Pave,2,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,WdShing,Wd Shng,None,0.0,3,2,PConc,5,3,3,6,745.0,1,0.0,210.0,955.0,GasA,2,Y,4,955,925,0,1880,1,0,2,1,3,1,4,8,7,1,4,Attchd,3,3,880.0,3,3,2,168,127,0,0,0,0,0,12,2007,New,310013,12.644369511065932
