id,pid,saleprice,log_saleprice,neighborhood,overall_qual,ms_zoning,ms_subclass_60_house_style_2Story,lot_area,lot_shape,lot_frontage,paved_drive,gr_liv_area,totrms_abvgrd,kitchen_qual,fireplaces,fireplace_qu,abv_grd_sf,total_bath,below_grd_sf,overall_bsmt_score,exter_qual,total_outdoor_area,garage_cars,overall_garage_score,foundation_PConc,garage_type_Attchd,garage_type_Detchd,roof_style_Hip,exterior_1st_VinylSd,mas_vnr_type_None,age,electrical,sale_type_New
1179,533250050,245500,12.411052226216713,4,8,3,0,14963,1,38.0,2,1288,4,4,2,4,1288,3,2046.0,11,3,874.0,2,9,1,1,0,0,0,1,12,4,0
1340,903228090,113000,11.635143097694478,1,6,2,0,5000,3,50.0,2,1013,6,2,0,0,1013,1,992.0,5,2,261.0,1,6,0,0,1,0,0,1,58,4,0
436,528116010,296000,12.598114733306195,4,8,3,0,16870,2,129.0,2,1782,7,3,2,4,1782,3,3313.0,15,3,1351.0,3,9,1,1,0,1,1,0,4,4,0
1636,527210060,377426,12.841129801965447,4,9,3,0,14157,2,86.0,2,1922,8,3,1,4,1922,3,3171.0,15,3,1105.0,3,9,1,1,0,1,1,0,1,4,0
421,528102040,337500,12.729320789294722,4,10,3,0,12456,3,96.0,2,1718,7,4,1,4,1718,3,2872.0,15,4,1280.0,3,9,1,1,0,1,0,0,2,4,0
457,528176030,552000,13.221303325259232,4,10,3,0,14836,2,100.0,2,2492,8,4,1,5,2492,4,4638.0,15,4,2140.0,3,9,1,1,0,1,0,0,4,4,0
2834,908225180,97900,11.491701828518602,1,4,3,0,6956,3,56.0,2,936,5,2,0,0,936,1,624.0,5,2,265.0,1,5,0,1,0,0,1,1,56,4,0
517,528456240,208300,12.246734627249063,4,6,4,0,7862,2,75.0,2,1218,4,3,0,0,1218,2,1245.0,11,3,778.0,2,9,1,1,0,0,1,1,0,4,1
1566,914467050,213000,12.269047444691562,2,7,3,1,11050,3,60.0,2,1820,8,3,1,3,1820,3,910.0,7,2,1166.0,3,7,1,1,0,0,1,1,11,4,0
1439,907187030,188000,12.144197241812089,3,7,3,1,8924,2,57.0,2,1724,8,3,0,0,1724,3,880.0,8,2,802.0,2,9,1,1,0,0,1,1,9,4,0
2577,535177100,162000,11.99535161421452,2,6,3,0,9610,2,60.0,2,1336,7,2,1,3,1336,2,1324.0,7,2,1200.0,2,8,0,1,0,1,0,0,48,3,0
2241,910205130,152000,11.931635799828411,1,5,2,0,13710,3,75.0,2,1558,6,2,0,0,1558,2,1330.0,8,2,571.0,1,7,0,1,0,0,0,1,57,3,0
71,528477080,254900,12.448626590364206,4,7,4,1,12552,3,100.0,2,1947,8,3,1,4,1947,3,1213.0,11,3,814.0,2,8,1,1,0,0,1,1,5,4,0
1143,531384030,189000,12.14950229404178,2,7,3,1,14565,1,43.0,2,1657,6,3,0,0,1657,3,1369.0,13,3,846.0,2,8,1,1,0,0,1,0,13,4,0
1021,527302185,235000,12.367340793126296,3,7,3,0,18559,2,56.0,2,2064,7,3,2,2,2064,3,3254.0,11,3,1133.0,2,9,0,1,0,1,0,0,30,4,0
1416,905479110,125000,11.736069016284436,1,5,3,0,10880,3,68.0,2,1164,5,2,0,0,1164,2,2204.0,9,2,288.0,1,7,0,0,1,0,0,1,58,4,0
35,527453150,120000,11.695247021764184,2,7,3,0,2280,3,24.0,2,836,4,2,0,0,836,1,836.0,6,2,338.0,1,7,0,1,0,0,0,1,35,4,0
2904,923125030,81500,11.308358299228956,2,1,5,0,31250,3,125.0,0,1600,6,2,0,0,1600,2,0.0,0,2,405.0,1,6,0,1,0,0,0,1,55,3,0
2174,908127100,118500,11.682668239557325,1,6,3,0,11841,3,81.0,2,816,5,2,0,0,816,2,1632.0,13,2,136.0,0,0,0,0,0,0,0,0,17,4,0
522,528458160,370878,12.823628446539171,4,9,4,0,9187,3,85.0,2,1766,7,4,1,4,1766,4,2887.0,13,4,965.0,3,9,1,1,0,0,0,0,0,4,1
2211,909275030,145000,11.884489021402713,3,5,1,0,6270,3,82.0,2,2002,8,2,0,0,2002,2,1285.0,8,2,871.0,3,7,0,0,0,0,0,1,57,3,0
1539,909425010,311500,12.649154617209645,3,7,3,0,15660,2,60.0,2,1954,8,3,2,3,1954,3,1139.0,8,3,1012.0,2,7,0,1,0,0,1,0,2,4,0
2420,528228280,210250,12.256052577835195,3,7,3,0,3087,3,43.0,2,1364,6,3,1,4,1364,3,1673.0,13,3,567.0,2,9,1,1,0,0,1,0,0,4,1
2779,907192010,200000,12.206072645530174,3,7,3,1,13450,2,95.0,2,1861,8,3,0,0,1861,4,1616.0,11,3,729.0,2,8,1,0,0,0,1,1,4,4,0
953,914476020,126000,11.744037185933616,2,5,3,0,10125,3,75.0,2,1734,8,3,0,0,1734,2,0.0,0,2,539.0,2,7,0,1,0,0,0,1,32,4,0
658,535377150,114000,11.643953727376632,1,4,3,0,8146,3,80.0,0,1039,6,2,0,0,1039,1,405.0,4,3,560.0,1,7,0,0,1,0,0,1,6,4,0
714,902301060,87500,11.379394072345706,1,4,2,0,9600,3,60.0,0,1510,7,3,0,0,1510,2,677.0,4,3,880.0,2,7,0,0,1,0,1,1,59,4,0
1637,527212060,349265,12.763586225373729,4,8,3,1,12328,2,98.0,2,2541,10,4,1,4,2541,5,2135.0,13,3,1027.0,3,9,1,0,0,1,1,0,2,4,0
538,531369020,203000,12.220961258023925,2,8,3,0,10141,2,76.0,2,1512,6,3,0,0,1512,2,2028.0,12,3,1355.0,3,8,1,1,0,0,1,0,5,4,0
546,531385020,189000,12.14950229404178,2,7,3,0,8529,2,65.0,2,1434,6,3,1,3,1434,2,1474.0,11,3,856.0,2,8,1,1,0,0,1,1,8,4,0
533,528490070,209000,12.250089530946948,4,7,4,1,8127,2,65.0,2,1653,6,3,0,0,1653,4,1222.0,11,3,673.0,2,8,1,1,0,0,1,1,6,4,0
718,902327070,160000,11.982929094215963,1,6,2,0,8400,3,70.0,2,2007,8,4,0,0,2007,2,917.0,5,2,592.0,1,7,0,0,1,0,0,1,59,3,0
1830,532479050,129000,11.76756768334381,2,5,3,0,10751,2,44.0,2,1037,5,2,0,0,1037,2,1824.0,11,2,658.0,2,8,0,1,0,0,0,0,33,4,0
2929,924100070,170000,12.0435537160324,2,5,3,0,10010,3,77.0,2,1389,6,2,1,3,1389,2,2460.0,12,2,696.0,2,8,0,1,0,0,0,1,31,4,0
2207,909254140,90350,11.411446296020374,3,5,3,0,4280,3,40.0,1,694,4,3,1,4,694,1,805.0,6,2,386.0,1,8,1,0,1,0,0,1,5,4,0
1417,905480150,79000,11.27720313144916,1,6,3,0,9600,3,60.0,0,1096,5,2,0,0,1096,1,572.0,5,2,136.0,0,0,0,0,0,0,0,1,58,2,0
2787,907203040,149900,11.917723684090689,3,5,3,0,9800,3,70.0,2,894,5,2,0,0,894,2,1788.0,9,2,808.0,2,7,1,1,0,0,1,1,34,4,0
1037,527403360,123000,11.719939634354557,2,5,3,0,7560,3,63.0,2,864,5,2,0,0,864,2,983.0,8,2,576.0,2,7,0,0,1,1,0,1,37,4,0
2659,902305090,87000,11.37366339763672,1,4,2,0,9600,3,60.0,0,1774,8,2,0,0,1774,3,1095.0,5,2,869.0,3,5,0,0,0,0,0,1,56,4,0
1567,914475020,171000,12.049418835484795,2,6,3,0,9880,3,76.0,2,1118,6,2,1,1,1118,2,1618.0,11,2,561.0,1,9,0,1,0,0,0,1,31,4,0
1225,534477080,119000,11.686878772093667,2,6,3,0,9600,3,80.0,2,1252,6,2,0,0,1252,1,1312.0,8,2,384.0,1,7,0,1,0,0,1,1,58,3,0
685,535453200,132500,11.794337924408412,2,5,3,0,7931,3,70.0,2,1148,6,2,0,0,1148,2,2296.0,8,2,672.0,1,7,0,1,0,1,0,1,50,4,0
1358,903427090,161000,11.9891596439666,1,8,2,0,5100,3,60.0,2,1666,7,3,1,4,1666,1,588.0,5,2,483.0,1,7,1,0,1,1,0,1,12,4,0
1461,907255030,274000,12.520883385370206,3,9,3,1,9720,2,60.0,2,1947,7,3,1,3,1947,4,2551.0,12,3,1143.0,3,9,1,0,0,0,1,0,6,4,0
221,905104210,125000,11.736069016284436,2,5,3,0,8521,3,70.0,2,912,5,2,1,2,912,1,1754.0,9,2,336.0,1,7,0,0,1,0,0,1,43,4,0
2187,908225310,98500,11.49781182716018,1,5,3,0,8741,3,52.0,0,1195,8,2,0,0,1195,2,1195.0,5,2,118.0,0,0,0,0,0,0,0,1,57,4,0
2504,533128090,262000,12.476099782743232,4,8,3,0,12461,3,89.0,2,1624,5,3,1,2,1624,3,3080.0,11,3,1063.0,3,8,1,1,0,0,0,1,11,4,0
855,907201280,134900,11.812289042195848,3,5,3,0,6950,2,76.0,2,914,5,2,0,0,914,2,1624.0,9,2,484.0,2,7,0,1,0,0,0,0,30,4,0
2258,916326040,170000,12.0435537160324,4,5,3,0,16905,3,115.0,1,1328,5,2,2,4,1328,3,2317.0,11,2,412.0,1,8,0,1,0,0,1,1,48,4,0
2205,909254100,135000,11.813030057420567,3,6,3,0,7155,3,53.0,0,1461,6,2,1,4,1461,1,686.0,5,2,341.0,1,7,0,0,1,0,0,1,16,4,0
1158,533125080,290000,12.577636201962656,4,6,3,1,9205,2,60.0,2,2683,9,3,2,4,2683,4,1634.0,10,3,1461.0,2,8,1,1,0,1,0,0,17,4,0
1741,528222090,173500,12.063932878369052,3,7,3,0,7697,3,64.0,2,1258,6,3,0,0,1258,2,1246.0,6,3,462.0,2,8,1,1,0,0,1,0,0,4,1
2735,905426100,225000,12.323855681186558,1,5,3,0,7800,3,78.0,2,2008,8,4,0,0,2008,4,1499.0,10,2,333.0,1,7,0,1,0,0,0,1,4,4,0
1888,534278150,140500,11.852962767755937,2,5,3,0,14357,2,60.0,2,1187,6,2,1,3,1187,2,1175.0,9,2,568.0,2,8,0,1,0,1,0,1,46,4,0
2121,907125120,126000,11.744037185933616,3,5,3,0,8775,3,65.0,2,990,5,2,0,0,990,1,1485.0,11,2,363.0,1,7,1,1,0,0,1,1,13,4,0
1176,533236060,170000,12.0435537160324,4,8,4,0,2645,3,24.0,2,1586,7,3,0,0,1586,4,1572.0,11,3,1115.0,2,7,1,0,1,0,0,0,9,4,0
2773,907135230,156000,11.957611286231677,3,5,3,0,13568,1,43.0,2,990,5,2,0,0,990,2,1706.0,10,2,800.0,2,7,1,1,0,0,1,1,11,4,0
2619,535426195,207500,12.24288661865289,2,5,3,0,16321,2,47.0,2,1600,6,2,2,4,1600,2,2761.0,11,2,865.0,1,8,0,1,0,0,0,1,9,4,0
1796,528458080,255000,12.449018824140564,4,8,4,1,8640,3,72.0,2,1792,8,3,0,0,1792,3,1246.0,13,3,870.0,2,9,1,1,0,0,1,1,0,4,1
1598,923225370,94900,11.46057898459802,1,4,2,0,1596,3,21.0,2,988,4,2,1,1,988,2,899.0,14,2,518.0,1,8,0,0,0,0,0,1,35,4,0
1965,535453150,140000,11.84939770159144,2,5,3,0,7315,3,70.0,2,1170,6,2,1,3,1170,2,1795.0,7,2,563.0,1,8,0,1,0,1,0,1,49,4,0
2651,902134060,96900,11.481434797878858,1,3,2,0,7614,3,42.0,0,1376,7,2,0,0,1376,1,738.0,6,2,545.0,1,7,0,0,1,0,0,1,56,3,0
609,534402140,154000,11.944707881395766,2,5,3,0,11000,2,60.0,2,1154,6,2,1,1,1154,2,1894.0,9,2,738.0,2,8,0,1,0,0,0,0,43,4,0
1990,902300020,184900,12.127570417375216,1,8,2,0,10337,2,60.0,2,1772,7,3,0,0,1772,3,725.0,5,3,816.0,2,7,0,0,1,1,1,1,8,4,0
1053,528104050,385000,12.86099861326992,4,10,3,0,14803,3,114.0,2,2084,7,4,1,4,2084,3,3714.0,14,4,2269.0,3,9,1,1,0,1,0,0,0,4,1
2877,910207110,106500,11.575900264131617,1,4,2,0,8765,3,50.0,2,951,6,2,0,0,951,1,1236.0,9,2,355.0,1,7,0,0,1,0,0,1,56,4,0
497,528327070,327000,12.697715449879391,4,8,3,1,12720,3,106.0,2,2687,10,3,2,3,2687,4,2628.0,12,3,1242.0,3,8,1,0,0,0,1,0,9,4,0
514,528441090,468000,13.056223574899784,4,9,3,0,11128,3,85.0,2,2490,9,4,2,4,2490,3,4616.0,15,4,1289.0,3,9,1,1,0,1,1,0,3,4,0
759,903481120,135000,11.813030057420567,1,6,2,0,5160,3,60.0,2,1666,4,2,0,0,1666,1,1204.0,5,2,532.0,1,6,0,0,1,0,0,1,59,3,0
2474,531375070,142500,11.867097278690842,2,6,3,0,13072,3,63.0,2,1141,6,2,0,0,1141,2,1141.0,6,3,484.0,2,7,1,0,1,0,1,1,1,4,0
1193,534201240,141000,11.856515169360303,2,5,3,1,8814,3,73.0,2,1464,7,2,0,0,1464,2,1464.0,6,2,510.0,2,7,0,1,0,0,0,1,40,4,0
1415,905477050,107500,11.585246126549857,1,5,3,0,7000,3,70.0,0,1347,5,2,0,0,1347,2,2086.0,14,2,233.0,0,0,0,0,0,0,0,1,17,4,0
2048,904302010,108500,11.594505451962652,1,5,3,0,4484,2,59.0,2,1282,4,2,0,0,1282,2,1157.0,9,2,328.0,1,7,0,0,1,0,0,1,28,4,0
2483,531452210,150000,11.918390573078392,2,6,3,1,9019,2,60.0,2,1320,6,3,0,0,1320,3,910.0,10,2,512.0,2,9,1,1,0,0,1,1,12,4,0
2883,911225110,78000,11.26446410567173,1,3,7,0,8520,3,60.0,0,936,6,2,0,0,936,1,216.0,4,2,0.0,0,0,1,0,0,0,0,1,56,4,0
1111,528427010,235128,12.367885325692589,4,8,3,0,11932,3,92.0,2,1580,7,3,0,0,1580,2,1580.0,6,3,1040.0,3,8,1,1,0,0,1,0,0,4,0
1450,907202240,163000,12.0015054797889,3,5,3,0,14330,2,40.0,2,1558,5,2,0,0,1558,3,952.0,7,2,1046.0,2,9,0,1,0,0,0,1,7,4,0
274,908102060,84900,11.34922937229944,1,3,3,0,8777,3,67.0,0,640,5,2,0,0,640,1,0.0,0,2,240.0,1,7,0,0,1,0,1,1,3,4,0
413,527454050,147000,11.898187865760873,2,6,3,0,2308,3,24.0,2,1322,6,2,1,2,1322,4,1112.0,9,2,700.0,2,7,0,1,0,0,0,1,35,4,0
751,903429080,155000,11.951180395901384,1,7,2,0,2500,3,50.0,2,1826,7,4,1,4,1826,3,1209.0,9,3,164.0,1,5,1,1,0,0,0,1,4,4,0
2897,916403020,180000,12.100712129872347,4,7,3,0,8049,2,50.0,2,1339,6,2,1,3,1339,3,2362.0,10,2,686.0,2,11,0,1,0,1,0,0,16,4,0
207,903454060,55000,10.915088464214609,1,4,2,0,5600,3,70.0,0,1092,7,1,0,0,1092,2,0.0,0,1,0.0,0,0,0,0,0,1,1,1,60,4,0
2269,916455110,187500,12.141534124392605,4,7,3,0,9590,2,73.0,2,1146,6,3,1,4,1146,3,1654.0,14,3,1062.0,2,9,1,1,0,0,1,0,4,4,0
891,908152100,125000,11.736069016284436,1,6,3,0,7200,3,72.0,2,1125,6,2,1,2,1125,2,1672.0,11,2,903.0,1,7,0,0,1,1,0,0,33,4,0
2863,909280030,250000,12.429216196844385,3,7,3,0,11500,2,86.0,2,2057,6,3,1,4,2057,2,1240.0,8,3,502.0,1,8,0,1,0,0,0,1,19,4,0
1298,902134100,78000,11.26446410567173,1,5,2,0,6756,3,60.0,1,899,5,2,0,0,899,1,481.0,5,2,296.0,1,6,0,0,1,0,0,1,58,3,0
1292,902109080,118000,11.6784399034478,1,4,2,0,11426,3,63.0,0,1594,9,2,0,0,1486,2,828.0,5,2,281.0,0,0,0,0,0,0,0,1,12,3,0
1687,528102100,318000,12.669806661762314,4,8,3,0,12030,3,93.0,2,1694,7,3,0,0,1694,2,1694.0,7,4,1468.0,3,9,1,1,0,1,1,0,0,4,1
2749,906223180,215000,12.2783933071098,2,8,3,1,9554,2,80.0,2,1911,8,3,1,3,1911,3,1157.0,11,3,859.0,2,8,1,1,0,0,1,0,12,4,0
2875,910203100,72000,11.184421397998191,1,4,2,0,8534,3,61.0,0,672,4,2,0,0,672,1,432.0,4,2,112.0,0,0,0,0,0,0,0,1,56,3,0
1029,527358120,180000,12.100712129872347,3,6,3,0,11361,3,104.0,2,1523,7,2,1,3,1523,3,1837.0,10,2,827.0,2,9,0,1,0,0,0,0,32,4,0
1581,916402115,184000,12.122691036591124,4,6,3,0,12416,2,47.0,2,1651,7,2,1,3,1651,3,3004.0,10,2,940.0,2,9,0,1,0,0,1,0,22,4,0
612,534426110,124500,11.7320609948869,2,5,3,0,9600,3,80.0,2,1041,6,2,0,0,1041,2,2032.0,9,2,714.0,1,8,0,1,0,0,0,0,50,4,0
139,535152010,135000,11.813030057420567,2,5,3,0,8267,3,70.0,2,1604,8,2,0,0,1604,2,1604.0,5,2,618.0,2,7,0,1,0,0,0,1,52,4,0
1335,903226060,164900,12.01309450854769,1,6,2,0,6000,3,50.0,2,1672,6,3,1,4,1672,2,1502.0,9,2,251.0,1,7,0,0,1,0,0,1,19,4,0
2531,534176250,140000,11.84939770159144,3,7,3,0,9600,3,80.0,2,1164,6,2,0,0,1164,2,1164.0,5,2,696.0,2,7,0,1,0,1,0,0,37,4,0
681,535452090,128000,11.759785542901756,2,5,3,0,7350,3,71.0,2,1041,6,2,0,0,1041,1,1041.0,5,2,294.0,1,8,0,1,0,1,0,1,51,4,0
1383,905107280,153000,11.938193200374572,2,6,3,0,7703,2,60.0,2,1034,6,2,1,1,1034,2,900.0,13,2,855.0,2,9,0,0,0,0,0,0,30,4,0
1359,903429010,127500,11.755871643580615,1,6,2,0,4347,3,63.0,0,1609,7,2,0,0,1609,1,796.0,6,3,410.0,1,5,0,0,1,0,0,1,58,4,0
1226,534477090,141500,11.86005499606543,2,5,3,0,9600,3,80.0,2,1337,7,3,1,4,1337,2,604.0,8,2,456.0,1,8,0,1,0,0,0,1,2,4,0
63,528363130,325000,12.691580461311874,4,8,3,1,12256,2,98.0,2,2622,9,3,2,3,2622,4,2495.0,14,3,1292.0,2,8,1,1,0,0,0,0,15,4,0
1869,534151090,188500,12.146853285870202,3,7,3,0,9547,3,80.0,2,1594,6,3,1,3,1594,2,1594.0,6,2,854.0,2,8,1,1,0,0,1,0,14,4,0
2468,528488110,185000,12.128111104060462,4,6,4,0,7200,3,60.0,2,1262,5,3,0,0,1262,2,2167.0,11,3,760.0,2,9,1,1,0,0,1,0,0,4,1
1135,531375050,146000,11.891361900690471,2,6,3,0,13072,3,63.0,2,1175,6,3,0,0,1175,2,1255.0,11,2,216.0,0,0,1,0,0,0,1,0,2,4,0
719,902329080,119000,11.686878772093667,1,6,2,0,3600,3,60.0,0,1288,5,4,1,4,1288,2,624.0,5,2,383.0,1,7,0,1,0,0,0,1,2,4,0
405,527451320,112000,11.626254150277232,1,5,2,0,1680,3,21.0,2,1302,6,2,0,0,1302,3,630.0,5,2,422.0,1,7,0,0,1,0,0,0,38,4,0
2506,533208050,197000,12.190959007720126,4,8,4,0,3316,2,37.0,2,1247,4,3,1,4,1247,3,2286.0,11,3,634.0,2,9,1,1,0,0,0,1,1,4,0
2380,528102080,412083,12.928980064352745,4,9,3,1,16387,2,72.0,2,2589,11,4,1,4,2589,4,3107.0,12,3,1046.0,3,8,1,1,0,1,1,0,0,4,1
1565,914465060,271000,12.509874099861838,2,8,3,0,13265,2,60.0,2,1689,7,3,2,4,1689,3,2786.0,11,3,1214.0,3,8,1,1,0,1,0,0,6,4,0
1727,528188160,200000,12.206072645530174,4,7,3,0,3242,3,48.0,2,1405,6,3,1,4,1405,3,2405.0,11,3,885.0,2,8,1,1,0,0,1,0,4,4,0
1661,527359160,174000,12.066810578196666,3,7,3,0,8991,2,64.0,2,1324,5,3,1,2,1324,3,1852.0,14,2,1158.0,2,9,0,1,0,0,0,0,31,4,0
1967,535457020,156500,11.960811288962343,2,5,3,0,8000,3,80.0,2,1377,6,2,2,3,1377,2,2475.0,8,2,351.0,1,7,0,1,0,1,0,1,47,4,0
2267,916455010,204000,12.225875272826354,4,6,3,1,9303,2,60.0,2,1756,7,2,0,0,1756,4,1614.0,11,3,730.0,2,9,1,1,0,1,1,0,10,4,0
1389,905200510,149350,11.914047823644257,2,5,3,0,8544,2,60.0,2,1228,6,3,0,0,1228,2,1228.0,5,2,336.0,1,7,0,1,0,0,0,1,2,4,0
2553,534430110,137000,11.827736204810265,2,5,3,0,11425,2,60.0,2,1008,4,2,1,4,1008,1,1494.0,8,2,395.0,1,8,0,1,0,0,0,1,52,4,0
1459,907254090,222500,12.312682380588432,3,7,3,1,11404,2,75.0,2,2031,8,3,1,3,2031,3,1405.0,12,3,1019.0,2,9,1,1,0,0,1,0,9,4,0
1739,528222060,166000,12.01974306733868,3,6,3,1,8229,2,72.0,2,1504,6,3,0,0,1504,3,752.0,8,3,594.0,2,9,1,1,0,0,1,0,0,4,1
172,902106130,109500,11.603679828238691,1,5,2,0,4485,3,56.0,1,936,5,2,1,4,936,2,1515.0,8,2,186.0,0,0,1,0,0,0,0,1,60,4,0
788,905402070,122000,11.711776323715394,1,4,3,0,15635,2,60.0,2,1383,6,2,0,0,1383,1,0.0,0,2,698.0,2,6,0,1,0,0,1,1,55,4,0
1979,902110010,99900,11.511924964636645,1,5,2,0,3153,3,56.0,0,967,5,2,1,4,967,1,967.0,5,2,206.0,1,6,0,0,1,0,0,1,17,4,0
1801,528477020,249700,12.428015476267865,4,8,4,0,11096,3,84.0,2,1656,7,3,0,0,1656,2,1680.0,13,3,972.0,3,8,1,1,0,0,1,1,1,4,0
931,909427200,158500,11.973509872299472,3,6,3,0,14000,3,80.0,2,1152,6,3,1,4,1152,2,1092.0,5,2,336.0,1,7,0,1,0,0,0,1,5,4,0
2471,531363080,139500,11.845819880243557,2,6,3,0,7733,2,74.0,2,1142,5,3,0,0,1142,2,1166.0,11,2,54.0,0,0,1,0,0,0,1,1,1,4,0
2899,916460070,202000,12.21602297638334,4,6,3,0,8098,2,60.0,2,1403,5,3,0,0,1403,3,2517.0,13,3,643.0,2,7,0,1,0,0,1,1,6,4,0
2544,534276230,145000,11.884489021402713,2,5,3,0,8393,3,70.0,2,1712,8,2,0,0,1712,2,2154.0,6,2,1036.0,2,9,0,1,0,0,0,0,1,4,0
1386,905200090,108959,11.598726943661342,2,4,3,0,12900,3,60.0,2,1258,6,2,0,0,1258,4,2396.0,13,2,520.0,2,6,0,0,0,0,0,1,39,4,0
315,916125360,160000,11.982929094215963,4,5,3,0,57200,2,60.0,0,1687,7,2,2,3,1687,2,1100.0,10,2,622.0,2,7,0,0,1,0,0,1,60,4,0
1932,535301160,128600,11.764462090785656,2,5,3,0,8078,3,70.0,2,1560,8,2,0,0,1560,2,1560.0,5,2,744.0,2,7,0,0,1,1,0,0,49,4,0
1660,527359080,197900,12.195517131590655,3,7,3,1,12384,3,60.0,2,1935,7,2,1,3,1935,3,793.0,6,2,1148.0,2,8,0,1,0,0,0,0,31,4,0
2353,527358090,172000,12.05524975579559,3,7,3,0,9927,2,60.0,2,1083,5,2,1,2,1083,2,2052.0,15,3,1332.0,2,8,0,1,0,0,1,0,30,4,0
2139,907202100,130000,11.77528972943772,3,5,3,0,16300,2,39.0,2,907,5,2,0,0,907,2,936.0,10,2,308.0,1,8,0,1,0,0,0,1,30,4,0
1585,916460060,195000,12.180754837545884,4,6,3,0,7915,2,60.0,2,1675,6,3,0,0,1675,3,2889.0,13,3,652.0,2,8,1,1,0,1,1,1,8,4,0
1602,923250210,113000,11.635143097694478,2,5,3,0,21750,3,100.0,0,988,4,2,0,0,988,1,988.0,5,2,520.0,2,8,0,1,0,1,0,1,54,3,0
2888,914474020,209000,12.250089530946948,2,8,3,0,9116,3,70.0,2,1491,7,3,0,0,1491,2,1491.0,7,3,710.0,2,8,1,1,0,1,1,1,5,4,0
965,916403250,213500,12.271392111650815,4,7,3,0,14419,2,125.0,2,1479,7,3,1,2,1479,5,2549.0,14,2,1350.0,2,9,1,1,0,1,0,0,20,4,0
645,535304100,126000,11.744037185933616,2,5,3,0,13070,3,67.0,2,1112,5,2,0,0,1112,1,939.0,7,2,735.0,2,7,0,0,0,1,0,1,58,3,0
789,905450020,127500,11.755871643580615,1,6,3,0,9855,3,73.0,2,1689,7,2,1,4,1689,1,1436.0,5,2,480.0,2,7,0,1,0,1,0,1,53,4,0
1015,527252080,334000,12.718896271958837,4,9,3,0,8118,3,60.0,2,1710,6,4,1,4,1710,3,2744.0,15,4,939.0,2,8,1,1,0,1,0,0,1,4,0
1264,535426260,157000,11.964001084330445,2,6,3,0,10920,2,60.0,2,1253,5,2,1,2,1253,3,1986.0,8,2,953.0,1,8,0,1,0,1,0,0,48,4,0
1972,535477180,125500,11.740061037553977,2,5,3,0,6600,3,60.0,2,864,5,2,0,0,864,1,974.0,9,2,352.0,1,7,0,0,1,1,0,1,45,4,0
1481,907420080,189000,12.14950229404178,3,7,3,1,8199,3,63.0,2,1456,7,3,1,4,1456,4,1376.0,13,3,464.0,2,9,1,1,0,0,0,1,3,4,0
954,914476380,173000,12.061046873479915,2,7,3,0,9947,2,60.0,2,1217,6,3,0,0,1217,3,1799.0,13,2,692.0,2,7,1,1,0,0,0,1,18,4,0
2499,532476050,260000,12.468436909997664,4,7,3,0,14330,2,100.0,2,2646,9,3,4,3,2646,5,2771.0,13,3,1436.0,2,8,0,1,0,0,0,0,32,4,0
824,906380050,212000,12.26434155365415,3,8,3,1,10769,2,68.0,2,1768,7,3,0,0,1768,3,886.0,13,3,827.0,2,8,1,1,0,0,1,1,2,4,0
2769,907125020,148000,11.904967552746252,3,5,3,0,8846,2,57.0,2,914,5,2,0,0,914,1,1168.0,13,3,576.0,2,7,1,0,1,0,1,1,10,4,0
123,534403360,136300,11.822613617684624,2,6,3,0,10600,2,60.0,2,1775,8,2,0,0,1775,2,533.0,5,2,652.0,2,7,0,1,0,0,0,1,46,4,0
1862,533352075,190000,12.154779351142624,2,5,3,0,18890,2,60.0,0,2620,12,2,1,3,2620,4,1859.0,11,2,925.0,2,8,0,0,0,0,0,1,30,4,0
1308,902300110,139500,11.845819880243557,1,5,2,0,9142,3,69.0,0,1627,10,2,0,0,1627,2,797.0,4,2,672.0,2,4,0,0,1,0,0,1,2,3,0
1758,528290060,162000,11.99535161421452,3,7,3,1,7750,3,60.0,2,1320,6,3,0,0,1320,3,660.0,6,3,448.0,2,9,1,1,0,0,1,1,4,4,0
2236,910201110,100000,11.512925464970229,1,4,2,0,6060,3,50.0,1,1123,4,2,0,0,1123,1,732.0,5,2,404.0,1,7,1,0,1,0,0,1,57,4,0
2912,923225510,126500,11.747997587149712,2,5,3,0,10172,2,58.0,2,874,5,2,0,0,874,2,1305.0,9,2,408.0,1,8,0,1,0,0,0,1,3,4,0
2093,906201200,301000,12.614865543731012,2,7,3,1,10380,2,86.0,2,2730,8,3,1,3,2730,4,1530.0,9,3,1045.0,2,9,0,1,0,0,0,0,20,4,0
2128,907180040,204750,12.229545001715316,3,6,3,1,9337,2,69.0,2,1786,7,3,0,0,1786,4,1472.0,11,2,846.0,2,8,1,1,0,0,1,1,10,4,0
679,535451170,90000,11.407564949312402,2,4,3,0,7200,3,60.0,2,1040,6,2,0,0,1040,2,0.0,0,2,420.0,2,7,0,0,1,0,0,1,59,2,0
1313,902304060,130000,11.77528972943772,1,5,2,0,9600,3,60.0,2,2350,10,2,0,0,2350,2,1207.0,7,2,612.0,2,7,0,0,0,0,0,1,48,1,0
2534,534201250,155000,11.951180395901384,2,5,3,1,8640,3,72.0,2,1770,7,2,0,0,1770,3,1261.0,11,2,1160.0,2,8,0,1,0,0,0,0,38,4,0
1273,535453210,155000,11.951180395901384,2,5,3,0,7931,3,70.0,2,1269,6,2,1,2,1269,2,1643.0,8,2,308.0,1,7,0,0,1,0,0,1,48,3,0
